BOAT 663381 224128 0 0 14000 10 4 30 255 153 153 "Bjarni Sæmundsson"
STAT 718 2 0 670013 184805 670407 184674 1251 20  #   \\ botndypi_kastad= 181 botndypi_hift= 191 \\
STAT 718 1 0 670042 183274 670424 183058 184 17  #   \\ botndypi_kastad= 126 botndypi_hift= 174 \\
STAT 718 11 0 671105 182885 671403 182197 241 41  #   \\ botndypi_kastad= 414 botndypi_hift= 528 \\
STAT 718 12 0 670391 182163 670007 182119 977 20  #   \\ botndypi_kastad= 186 botndypi_hift= 183 \\
STAT 668 2 0 665883 182779 665485 182796 86 21  #   \\ botndypi_kastad= 200 botndypi_hift= 200 \\
STAT 668 1 0 664907 182871 664999 181887 2481 25  #   \\ botndypi_kastad= 243 botndypi_hift= 247 \\
STAT 668 12 0 664492 181514 664180 182141 204 26  #   \\ botndypi_kastad= 284 botndypi_hift= 202 \\
STAT 668 3 0 663918 181071 663811 180109 826 19  #   \\ botndypi_kastad= 182 botndypi_hift= 139 \\
STAT 668 14 0 663510 180658 663700 181539 262 13  #   \\ botndypi_kastad= 74 botndypi_hift= 109 \\
STAT 618 3 0 662992 182173 662594 182227 345 17  #   \\ botndypi_kastad= 158 botndypi_hift= 105 \\
STAT 618 12 0 662685 180744 662393 181418 347 12  #   \\ botndypi_kastad= 72 botndypi_hift= 75 \\
STAT 618 11 0 662406 182710 662004 182704 617 18  #   \\ botndypi_kastad= 141 botndypi_hift= 189 \\
STAT 618 2 0 661825 182375 661502 181807 579 20  #   \\ botndypi_kastad= 178 botndypi_hift= 175 \\
PORT 653997 180365 "Akureyri" 1
STAT 568 1 0 655812 181624 660168 182054 657 14  #   \\ botndypi_kastad= 102 botndypi_hift= 113 \\
STAT 618 13 0 660923 182452 660544 182157 47 16  #   \\ botndypi_kastad= 138 botndypi_hift= 105 \\
STAT 617 11 0 661371 174491 660983 174276 320 19  #   \\ botndypi_kastad= 157 botndypi_hift= 213 \\
STAT 617 1 0 661131 172623 660805 173181 220 19  #   \\ botndypi_kastad= 163 botndypi_hift= 177 \\
STAT 617 36 0 660199 173575 660237 173100 66 13  #   \\ botndypi_kastad= 95 botndypi_hift= 97 \\
STAT 617 13 0 661077 172222 661462 171929 583 17  #   \\ botndypi_kastad= 125 botndypi_hift= 171 \\
STAT 616 11 0 661578 164825 661850 164106 217 21  #   \\ botndypi_kastad= 195 botndypi_hift= 200 \\
STAT 616 1 0 662176 164204 662573 164280 754 16  #   \\ botndypi_kastad= 133 botndypi_hift= 103 \\
STAT 617 3 0 662698 172608 662698 173601 398 26  #   \\ botndypi_kastad= 226 botndypi_hift= 336 \\
STAT 617 12 0 661918 172988 661519 172995 165 24  #   \\ botndypi_kastad= 232 botndypi_hift= 216 \\
STAT 617 2 0 662035 174247 662393 174674 664 19  #   \\ botndypi_kastad= 176 botndypi_hift= 154 \\
STAT 618 14 0 662233 184857 662553 185456 35 38  #  Drulla, skolað úr \\ botndypi_kastad= 415 botndypi_hift= 410 \\
STAT 619 4 0 662403 190492 662013 190311 1397 22  #   \\ botndypi_kastad= 209 botndypi_hift= 221 \\
STAT 619 12 0 661511 190882 661115 190996 432 14  #   \\ botndypi_kastad= 111 botndypi_hift= 84 \\
STAT 619 14 0 661996 191415 662004 192410 1369 18  #   \\ botndypi_kastad= 128 botndypi_hift= 201 \\
STAT 619 2 0 661773 193710 662169 193782 1786 21  #  Rusl var skrifborðsstóll \\ botndypi_kastad= 172 botndypi_hift= 223 \\
STAT 619 11 0 660746 193791 660525 194604 50 16  #   \\ botndypi_kastad= 121 botndypi_hift= 135 \\
STAT 619 13 0 660317 194756 660009 195381 336 15  #   \\ botndypi_kastad= 141 botndypi_hift= 75 \\
STAT 569 11 0 655981 195001 655602 194706 71 14  #   \\ botndypi_kastad= 114 botndypi_hift= 76 \\
STAT 569 35 0 655711 193353 655449 193001 125 14  #   \\ botndypi_kastad= 102 botndypi_hift= 106 \\
STAT 619 15 0 660912 195073 660532 195372 75 18  #   \\ botndypi_kastad= 152 botndypi_hift= 164 \\
STAT 619 3 0 661364 194556 661497 193630 135 21  #  Veiðarfæri var netadræsa \\ botndypi_kastad= 190 botndypi_hift= 198 \\
STAT 619 1 0 662296 194633 661900 194701 387 21  #   \\ botndypi_kastad= 189 botndypi_hift= 190 \\
STAT 620 11 0 661717 195968 661318 195997 647 17  #   \\ botndypi_kastad= 135 botndypi_hift= 139 \\
STAT 620 12 0 662432 202039 662042 201828 459 17  #   \\ botndypi_kastad= 166 botndypi_hift= 102 \\
STAT 620 1 0 661508 203878 661110 203811 189 21  #   \\ botndypi_kastad= 185 botndypi_hift= 220 \\
STAT 570 11 0 655920 204467 655541 204773 221 15  #   \\ botndypi_kastad= 117 botndypi_hift= 97 \\
STAT 570 2 0 655878 203580 655510 203207 134 16  #  Mjög mikill krossfiskur \\ botndypi_kastad= 137 botndypi_hift= 128 \\
STAT 570 1 0 654852 203326 654465 203120 92 14  #  Slatti af krossfisk \\ botndypi_kastad= 115 botndypi_hift= 73 \\
STAT 571 11 0 653693 210141 653507 210318 57 14  #  Mjög mikill þari \\ botndypi_kastad= 107 botndypi_hift= 115 \\
STAT 521 36 0 652642 210118 652449 210006 38 12  #  Gúmmídrasl var dekk \\ botndypi_kastad= 80 botndypi_hift= 72 \\
STAT 521 35 0 652364 210868 652594 210831 13 10  #  Allskonar þari \\ botndypi_kastad= 52 botndypi_hift= 72 \\
STAT 571 35 0 653987 212245 653991 212072 287 18  #   \\ botndypi_kastad= 151 botndypi_hift= 147 \\
STAT 571 1 0 655725 205884 655464 210619 413 20  #   \\ botndypi_kastad= 168 botndypi_hift= 230 \\
STAT 621 13 0 660480 211420 660876 211484 486 13  #   \\ botndypi_kastad= 96 botndypi_hift= 88 \\
STAT 621 12 0 661693 211696 661534 211271 164 14  #   \\ botndypi_kastad= 98 botndypi_hift= 135 \\
STAT 621 11 0 661997 210296 661600 210308 368 18  #   \\ botndypi_kastad= 148 botndypi_hift= 174 \\
STAT 620 2 0 662473 204809 662870 204808 84 20  #   \\ botndypi_kastad= 178 botndypi_hift= 186 \\
STAT 670 15 0 663400 204281 663010 204201 532 31  #   \\ botndypi_kastad= 327 botndypi_hift= 295 \\
STAT 621 1 0 663041 210090 662698 210592 198 20  #   \\ botndypi_kastad= 183 botndypi_hift= 166 \\
STAT 621 4 0 662032 212054 662390 212484 548 14  #   \\ botndypi_kastad= 110 botndypi_hift= 107 \\
STAT 621 2 0 662463 211585 662828 211987 677 20  #   \\ botndypi_kastad= 173 botndypi_hift= 182 \\
PORT 660489 230673 "Ísafjörður" 1
STAT 624 5 0 660810 241262 660421 241466 1699 10  #   \\ botndypi_kastad= 62 botndypi_hift= 49 \\
STAT 573 11 0 654911 235448 655235 240013 319 10  #   \\ botndypi_kastad= 58 botndypi_hift= 48 \\
STAT 574 36 0 654050 241705 653931 241043 86 9  #  Mikið af krossfisk \\ botndypi_kastad= 31 botndypi_hift= 50 \\
STAT 574 15 0 653905 241106 654213 240716 191 9  #   \\ botndypi_kastad= 51 botndypi_hift= 24 \\
STAT 523 35 0 651616 235015 651751 234520 1612 11  #   \\ botndypi_kastad= 61 botndypi_hift= 56 \\
STAT 523 36 0 651901 233575 652047 233092 1322 11  #   \\ botndypi_kastad= 63 botndypi_hift= 53 \\
STAT 523 37 0 651427 232828 651262 233271 336 10  #   \\ botndypi_kastad= 59 botndypi_hift= 52 \\
STAT 523 31 0 651237 231600 651089 232478 709 16  #   \\ botndypi_kastad= 137 botndypi_hift= 119 \\
STAT 523 1 0 650325 233075 650232 233985 1342 21  #   \\ botndypi_kastad= 187 botndypi_hift= 200 \\
STAT 523 12 0 650048 234292 650001 235227 693 21  #   \\ botndypi_kastad= 174 botndypi_hift= 234 \\
STAT 473 2 0 650029 235012 645886 235565 265 24  #  Rifnaði eftir 2,3 sml \\ botndypi_kastad= 229 botndypi_hift= 222 \\
STAT 523 38 0 650898 235607 650791 240519 711 12  #   \\ botndypi_kastad= 67 botndypi_hift= 96 \\
STAT 524 2 0 650141 242612 650226 243528 1200 15  #   \\ botndypi_kastad= 124 botndypi_hift= 108 \\
STAT 474 2 0 645619 244764 645482 245647 624 18  #   \\ botndypi_kastad= 157 botndypi_hift= 144 \\
STAT 474 12 0 645138 241148 644815 241687 1956 24  #   \\ botndypi_kastad= 222 botndypi_hift= 277 \\
PORT 640278 220834 "Hafnarfjörður" 1
BOAT 640753 221214 0 0 45000 10 4 30 153 153 255 "Árni Friðriksson"
STAT 472 11 0 643450 224868 643839 224473 86 12  #   \\ botndypi_kastad= 63 botndypi_hift= 45 \\
STAT 473 1 0 643451 230243 643082 230583 1247 13  #   \\ botndypi_kastad= 66 botndypi_hift= 96 \\
STAT 473 11 0 643670 233515 643519 234345 540 15  #   \\ botndypi_kastad= 111 botndypi_hift= 120 \\
STAT 474 1 0 643122 242193 642942 242987 2400 17  #   \\ botndypi_kastad= 199 botndypi_hift= 151 \\
STAT 474 13 0 643348 242948 643570 243657 648 20  #   \\ botndypi_kastad= 232 botndypi_hift= 254 \\
STAT 474 11 0 643716 243203 643571 244043 341 21  #   \\ botndypi_kastad= 275 botndypi_hift= 240 \\
STAT 475 13 0 644127 250445 643982 251290 451 18  #   \\ botndypi_kastad= 195 botndypi_hift= 192 \\
STAT 475 2 0 644611 252676 644457 253524 440 17  #   \\ botndypi_kastad= 178 botndypi_hift= 193 \\
STAT 475 11 0 644610 254475 644984 254770 829 17  #   \\ botndypi_kastad= 180 botndypi_hift= 182 \\
STAT 475 1 0 644209 254628 644067 255487 1540 19  #   \\ botndypi_kastad= 204 botndypi_hift= 214 \\
STAT 475 12 0 643669 255987 643273 255984 2519 19  #   \\ botndypi_kastad= 231 botndypi_hift= 205 \\
STAT 476 1 0 644429 262661 644782 263086 4963 18  #   \\ botndypi_kastad= 183 botndypi_hift= 197 \\
STAT 476 12 0 645891 263784 645729 264632 2554 18  #   \\ botndypi_kastad= 180 botndypi_hift= 206 \\
STAT 477 11 0 645183 271292 645571 271487 444 25  #   \\ botndypi_kastad= 379 botndypi_hift= 357 \\
STAT 527 11 0 650271 270399 650056 271178 3559 21  #   \\ botndypi_kastad= 218 botndypi_hift= 304 \\
STAT 526 12 0 651041 270179 651435 270083 583 20  #   \\ botndypi_kastad= 231 botndypi_hift= 234 \\
STAT 527 1 0 652137 270030 652533 270001 957 21  #   \\ botndypi_kastad= 248 botndypi_hift= 276 \\
STAT 576 13 0 653479 264383 653845 264011 1662 18  #   \\ botndypi_kastad= 198 botndypi_hift= 193 \\
STAT 576 2 0 653879 263602 654239 263161 2163 17  #   \\ botndypi_kastad= 167 botndypi_hift= 171 \\
STAT 576 12 0 654529 264270 654923 264111 8647 21  #   \\ botndypi_kastad= 300 botndypi_hift= 245 \\
PORT 660489 230673 "Ísafjörður" 1
STAT 623 12 0 661527 230639 661206 231223 130 14  #   \\ botndypi_kastad= 102 botndypi_hift= 103 \\
STAT 622 11 0 660491 224475 660609 224874 42 15  #  Toglengd 2,0 sml \\ botndypi_kastad= 115 botndypi_hift= 119 \\
STAT 622 1 0 660855 225557 660925 225883 27 15  #  Fór a kaf í drullu og hlerar saman e. 1,2 sml \\ botndypi_kastad= 120 botndypi_hift= 118 \\
PORT 660489 230673 "Ísafjörður" 1
STAT 672 35 0 663265 225226 663399 225596 15 13  #  Rifið undirbyrði. Endurtekið 2 sml \\ botndypi_kastad= 69 botndypi_hift= 79 \\
STAT 672 14 0 663459 222274 663854 222383 632 12  #   \\ botndypi_kastad= 57 botndypi_hift= 62 \\
STAT 672 15 0 663961 220587 664350 220783 453 13  #   \\ botndypi_kastad= 79 botndypi_hift= 89 \\
STAT 672 6 0 665094 221433 665192 222415 1851 15  #   \\ botndypi_kastad= 119 botndypi_hift= 121 \\
STAT 672 3 0 665395 223380 665677 222656 1089 16  #   \\ botndypi_kastad= 155 botndypi_hift= 168 \\
STAT 672 2 0 665896 222575 665899 221557 398 18  #   \\ botndypi_kastad= 185 botndypi_hift= 188 \\
STAT 672 1 0 665613 221339 665302 220712 1338 16  #   \\ botndypi_kastad= 154 botndypi_hift= 144 \\
STAT 721 1 0 670185 213608 670448 212839 220 19  #   \\ botndypi_kastad= 211 botndypi_hift= 205 \\
STAT 721 11 0 670168 211330 670549 211030 1414 17  #   \\ botndypi_kastad= 162 botndypi_hift= 188 \\
STAT 721 12 0 671007 213869 670628 214258 152 19  #   \\ botndypi_kastad= 211 botndypi_hift= 208 \\
STAT 722 4 0 670574 220189 670990 220189 491 19  #   \\ botndypi_kastad= 210 botndypi_hift= 229 \\
STAT 722 14 0 671495 220619 671499 221647 55 25  #   \\ botndypi_kastad= 368 botndypi_hift= 343 \\
STAT 722 5 0 670796 221088 670604 221985 577 19  #   \\ botndypi_kastad= 225 botndypi_hift= 231 \\
STAT 722 13 0 670422 222804 670051 222449 520 19  #   \\ botndypi_kastad= 227 botndypi_hift= 197 \\
STAT 722 12 0 670102 222708 670010 223701 507 18  #   \\ botndypi_kastad= 191 botndypi_hift= 202 \\
STAT 672 5 0 665902 223491 665591 224122 646 17  #   \\ botndypi_kastad= 186 botndypi_hift= 174 \\
STAT 672 12 0 665321 223461 665025 224141 1555 15  #   \\ botndypi_kastad= 143 botndypi_hift= 120 \\
STAT 672 11 0 664470 223544 664769 224211 353 13  #   \\ botndypi_kastad= 74 botndypi_hift= 95 \\
STAT 672 16 0 664888 225313 664519 225677 2475 14  #   \\ botndypi_kastad= 124 botndypi_hift= 91 \\
STAT 673 13 0 664508 231100 664412 232076 9482 15  #   \\ botndypi_kastad= 107 botndypi_hift= 132 \\
STAT 673 5 0 665099 232051 665186 231055 181 18  #   \\ botndypi_kastad= 213 botndypi_hift= 192 \\
STAT 673 4 0 665386 231043 665572 230150 226 19  #   \\ botndypi_kastad= 227 botndypi_hift= 224 \\
STAT 673 7 0 665523 225977 665145 230265 286 18  #   \\ botndypi_kastad= 210 botndypi_hift= 175 \\
STAT 672 4 0 665404 225794 665658 225010 523 18  #   \\ botndypi_kastad= 204 botndypi_hift= 209 \\
STAT 722 1 0 670000 224837 670000 225852 492 19  #   \\ botndypi_kastad= 221 botndypi_hift= 237 \\
STAT 722 3 0 670260 225008 670655 224994 178 20  #   \\ botndypi_kastad= 232 botndypi_hift= 246 \\
STAT 722 16 0 671098 224649 671195 225633 41 21  #   \\ botndypi_kastad= 271 botndypi_hift= 247 \\
STAT 722 2 0 670600 225984 670206 230004 128 20  #   \\ botndypi_kastad= 238 botndypi_hift= 234 \\
STAT 723 12 0 670001 230367 665997 231382 104 20  #   \\ botndypi_kastad= 245 botndypi_hift= 247 \\
STAT 723 1 0 670622 231351 670415 232220 188 20  #   \\ botndypi_kastad= 245 botndypi_hift= 250 \\
STAT 723 13 0 670581 233115 670866 233819 1022 20  #   \\ botndypi_kastad= 230 botndypi_hift= 249 \\
STAT 723 2 0 670432 233234 670096 232704 381 19  #   \\ botndypi_kastad= 226 botndypi_hift= 231 \\
STAT 723 3 0 670005 232899 670000 233919 68 19  #   \\ botndypi_kastad= 224 botndypi_hift= 215 \\
STAT 723 4 0 665967 234640 670333 234247 93 18  #   \\ botndypi_kastad= 202 botndypi_hift= 215 \\
STAT 723 11 0 670328 235014 670050 235750 60 20  #   \\ botndypi_kastad= 245 botndypi_hift= 239 \\
STAT 673 1 0 670014 235142 665739 235881 49 19  #   \\ botndypi_kastad= 215 botndypi_hift= 212 \\
STAT 673 17 0 665502 235846 665744 235040 52 17  #   \\ botndypi_kastad= 174 botndypi_hift= 167 \\
STAT 673 2 0 665800 234080 665798 233054 57 18  #   \\ botndypi_kastad= 200 botndypi_hift= 212 \\
STAT 673 3 0 665761 233034 665402 232600 249 18  #   \\ botndypi_kastad= 215 botndypi_hift= 196 \\
STAT 673 12 0 665204 232918 665063 233863 198 17  #   \\ botndypi_kastad= 179 botndypi_hift= 177 \\
STAT 673 11 0 664986 234160 665297 234785 203 16  #   \\ botndypi_kastad= 152 botndypi_hift= 170 \\
STAT 673 14 0 664975 235111 665298 235697 1526 16  #   \\ botndypi_kastad= 151 botndypi_hift= 163 \\
STAT 673 6 0 665311 240051 664919 235883 296 16  #   \\ botndypi_kastad= 161 botndypi_hift= 144 \\
STAT 673 31 0 664028 235606 664002 234605 1929 14  #   \\ botndypi_kastad= 94 botndypi_hift= 103 \\
STAT 673 35 0 663757 232247 663580 233144 1139 13  #   \\ botndypi_kastad= 70 botndypi_hift= 73 \\
STAT 623 5 0 662820 232695 662463 233133 1102 14  #   \\ botndypi_kastad= 75 botndypi_hift= 150 \\
STAT 623 14 0 661842 231939 661634 231107 1895 12  #   \\ botndypi_kastad= 75 botndypi_hift= 50 \\
PORT 660489 230673 "Ísafjörður" 1
STAT 674 4 0 664860 241520 664531 242082 325 17  #   \\ botndypi_kastad= 173 botndypi_hift= 199 \\
STAT 674 3 0 664896 242383 665145 241589 227 18  #   \\ botndypi_kastad= 189 botndypi_hift= 188 \\
STAT 674 15 0 665373 242674 665177 243568 201 20  #  Togað móti sterkum straumi, toghraði lítill og lóðrétt opnun mikil \\ botndypi_kastad= 259 botndypi_hift= 199 \\
STAT 674 1 0 665097 243592 664778 244195 2195 18  #   \\ botndypi_kastad= 193 botndypi_hift= 225 \\
STAT 674 5 0 664828 243625 664449 243962 373 17  #   \\ botndypi_kastad= 169 botndypi_hift= 158 \\
STAT 674 2 0 664271 244270 663891 244556 150 17  #   \\ botndypi_kastad= 150 botndypi_hift= 181 \\
STAT 674 11 0 663833 245136 663528 245789 707 21  #   \\ botndypi_kastad= 274 botndypi_hift= 268 \\
STAT 675 1 0 663539 250628 663301 251431 301 27  #   \\ botndypi_kastad= 395 botndypi_hift= 397 \\
STAT 675 2 0 663301 250187 663019 250894 296 19  #   \\ botndypi_kastad= 224 botndypi_hift= 190 \\
STAT 625 3 0 662991 251388 662748 252176 855 21  #  Hlerabil vantar \\ botndypi_kastad= 261 botndypi_hift= 300 \\
STAT 625 7 0 662412 253064 662085 253628 1680 23  #   \\ botndypi_kastad= 330 botndypi_hift= 313 \\
STAT 625 14 0 661786 254337 661501 255031 3341 23  #   \\ botndypi_kastad= 320 botndypi_hift= 320 \\
STAT 625 13 0 661755 254960 661606 255289 268 25  #  Gat á poka í fyrri tilraun, endurtekið 2 sml \\ botndypi_kastad= 372 botndypi_hift= 370 \\
STAT 625 11 0 661298 254976 661013 255670 899 20  #   \\ botndypi_kastad= 231 botndypi_hift= 264 \\
STAT 626 2 0 661185 260308 660962 261125 92 26  #   \\ botndypi_kastad= 371 botndypi_hift= 393 \\
STAT 626 12 0 660757 260341 660612 260684 251 21  #  Gat á poka. Endurtekið 2 sml \\ botndypi_kastad= 270 botndypi_hift= 273 \\
STAT 626 11 0 660339 260980 660085 261735 1177 20  #   \\ botndypi_kastad= 236 botndypi_hift= 229 \\
STAT 576 5 0 660050 261782 655880 260930 450 20  #   \\ botndypi_kastad= 243 botndypi_hift= 241 \\
STAT 626 1 0 660178 260377 660068 260779 218 17  #  Endurtekið tog 2 sml, fast í fyrri tilraun og híft \\ botndypi_kastad= 184 botndypi_hift= 185 \\
STAT 576 4 0 660109 260230 655715 260224 240 18  #   \\ botndypi_kastad= 179 botndypi_hift= 218 \\
STAT 576 15 0 655891 262766 655538 263219 457 21  #   \\ botndypi_kastad= 275 botndypi_hift= 269 \\
STAT 576 11 0 655992 264572 655634 264994 4430 25  #   \\ botndypi_kastad= 375 botndypi_hift= 352 \\
STAT 576 14 0 655565 264401 655169 264427 1744 21  #   \\ botndypi_kastad= 281 botndypi_hift= 263 \\
STAT 576 3 0 654994 260966 654865 260051 984 19  #   \\ botndypi_kastad= 235 botndypi_hift= 211 \\
STAT 575 1 0 655127 254629 654744 254905 318 18  #   \\ botndypi_kastad= 202 botndypi_hift= 193 \\
STAT 575 2 0 654499 254693 654789 254027 405 18  #   \\ botndypi_kastad= 184 botndypi_hift= 215 \\
STAT 575 11 0 655080 253303 655479 253293 1915 16  #   \\ botndypi_kastad= 156 botndypi_hift= 128 \\
STAT 575 12 0 655549 254557 655620 255515 709 17  #   \\ botndypi_kastad= 175 botndypi_hift= 192 \\
STAT 575 6 0 655885 255496 655877 254518 1073 17  #   \\ botndypi_kastad= 183 botndypi_hift= 172 \\
STAT 625 2 0 660063 254719 660429 254331 342 17  #   \\ botndypi_kastad= 174 botndypi_hift= 174 \\
STAT 625 5 0 660500 255206 660733 254411 399 16  #   \\ botndypi_kastad= 158 botndypi_hift= 165 \\
STAT 625 15 0 661290 253375 661571 252674 310 16  #   \\ botndypi_kastad= 154 botndypi_hift= 139 \\
STAT 625 17 0 661105 252246 660990 251307 763 15  #   \\ botndypi_kastad= 132 botndypi_hift= 115 \\
STAT 625 12 0 660703 251447 660967 250705 1098 14  #   \\ botndypi_kastad= 106 botndypi_hift= 89 \\
STAT 625 16 0 661501 250799 661896 250693 479 15  #   \\ botndypi_kastad= 117 botndypi_hift= 144 \\
STAT 625 1 0 662161 251079 662006 251994 200 16  #   \\ botndypi_kastad= 158 botndypi_hift= 152 \\
STAT 625 4 0 662066 252889 662377 252250 403 17  #   \\ botndypi_kastad= 175 botndypi_hift= 163 \\
STAT 625 6 0 662806 251165 662698 250197 224 17  #   \\ botndypi_kastad= 175 botndypi_hift= 163 \\
STAT 624 15 0 662428 245710 662048 250006 176 15  #   \\ botndypi_kastad= 127 botndypi_hift= 117 \\
STAT 624 12 0 662056 244732 662438 244454 648 14  #   \\ botndypi_kastad= 100 botndypi_hift= 106 \\
STAT 624 2 0 662568 244931 662839 244197 419 14  #   \\ botndypi_kastad= 108 botndypi_hift= 99 \\
STAT 624 1 0 662838 245691 663183 245183 242 16  #   \\ botndypi_kastad= 152 botndypi_hift= 143 \\
STAT 674 13 0 663589 244051 663507 243066 186 14  #   \\ botndypi_kastad= 116 botndypi_hift= 95 \\
STAT 674 14 0 663313 243274 663054 242518 864 14  #   \\ botndypi_kastad= 97 botndypi_hift= 95 \\
STAT 674 16 0 664070 242269 664002 241278 203 17  #   \\ botndypi_kastad= 135 botndypi_hift= 239 \\
STAT 673 16 0 663473 240137 663179 235468 342 17  #   \\ botndypi_kastad= 173 botndypi_hift= 148 \\
STAT 673 15 0 663505 234488 663248 233724 639 15  #   \\ botndypi_kastad= 134 botndypi_hift= 132 \\
STAT 623 2 0 663106 233442 662726 233162 1440 15  #   \\ botndypi_kastad= 115 botndypi_hift= 130 \\
PORT 645500 234000 "Ólafsvík" 1 
STAT 623 13 0 662017 233711 662320 234373 906 15  #   \\ botndypi_kastad= 148 botndypi_hift= 118 \\
STAT 623 3 0 662438 234978 662817 234601 491 16  #   \\ botndypi_kastad= 131 botndypi_hift= 164 \\
STAT 623 4 0 662336 234786 662030 235426 856 14  #   \\ botndypi_kastad= 109 botndypi_hift= 100 \\
